"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Time","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Object_Count","SD_Object_Count","Metadata_Block","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin"
"624","03","1 kPa","BAe2","03","Day 0","03","50/50","OsteopontinFibronectin","OPNFN",9.33333333333333,7.76745346515403,"3",0,0,0,0,0,0.5,0,0.5,0
"625","03","1 kPa","BAe2","03","Day 0","04","25/75","Collagen ITenascin C","C1TC",76,13.228756555323,"3",0.25,0,0,0,0.75,0,0,0,0
"626","03","1 kPa","BAe2","03","Day 0","05","25/75","LamininTenascin C","LNTC",2,1,"3",0,0,0.25,0,0.75,0,0,0,0
"627","03","1 kPa","BAe2","03","Day 0","06","100","Collagen IV","C4",112.666666666667,18.5022521151706,"3",0,1,0,0,0,0,0,0,0
"628","03","1 kPa","BAe2","03","Day 0","07","25/75","Tenascin CDecorin","TCDN",1,0,"3",0,0,0,0,0.25,0,0,0,0.75
"629","03","1 kPa","BAe2","03","Day 0","08","75/25","Tenascin CHyaluronic Acid","TCHA",10.5,6.36396103067893,"3",0,0,0,0.25,0.75,0,0,0,0
"630","03","1 kPa","BAe2","03","Day 0","09","75/25","Collagen IVTenascin C","C4TC",82.3333333333333,20.7444771766688,"3",0,0.75,0,0,0.25,0,0,0,0
"631","03","1 kPa","BAe2","03","Day 0","11","50/50","Collagen IVLaminin","C4LN",107,38.742741255621,"3",0,0.5,0.5,0,0,0,0,0,0
"632","03","1 kPa","BAe2","03","Day 0","12","25/75","Collagen ICollagen IV","C1C4",136.333333333333,40.7962416569631,"3",0.25,0.75,0,0,0,0,0,0,0
"633","03","1 kPa","BAe2","04","Day 0","02","25/75","LamininFibronectin","LNFN",2.66666666666667,2.08166599946613,"3",0,0,0.25,0,0,0,0,0.75,0
"634","03","1 kPa","BAe2","04","Day 0","03","25/75","Tenascin CFibronectin","TCFN",4,4.24264068711928,"3",0,0,0,0,0.25,0,0,0.75,0
"635","03","1 kPa","BAe2","04","Day 0","04","50/50","Hyaluronic AcidOsteopontin","HAOPN",9.66666666666667,7.02376916856849,"3",0,0,0,0.5,0,0.5,0,0,0
"636","03","1 kPa","BAe2","04","Day 0","05","75/25","Tenascin COsteopontin","TCOPN",12.5,0.707106781186548,"3",0,0,0,0,0.75,0.25,0,0,0
"637","03","1 kPa","BAe2","04","Day 0","06","50/50","Collagen IVFibronectin","C4FN",85,30.0499584026334,"3",0,0.5,0,0,0,0,0.5,0,0
"638","03","1 kPa","BAe2","04","Day 0","07","100","Hyaluronic Acid","HA",5,NA,"3",0,0,0,1,0,0,0,0,0
"639","03","1 kPa","BAe2","04","Day 0","08","50/50","Collagen IVHyaluronic Acid","C4HA",66.3333333333333,7.50555349946513,"3",0,0.5,0,0.5,0,0,0,0,0
"640","03","1 kPa","BAe2","04","Day 0","09","25/75","Collagen IVHyaluronic Acid","C4HA",34.3333333333333,5.5075705472861,"3",0,0.25,0,0.75,0,0,0,0,0
"641","03","1 kPa","BAe2","04","Day 0","10","25/75","OsteopontinFibronectin","OPNFN",16.6666666666667,22.8546129552293,"3",0,0,0,0,0,0.25,0,0.75,0
"642","03","1 kPa","BAe2","04","Day 0","11","25/75","Hyaluronic AcidFibronectin","HAFN",7,6,"3",0,0,0,0.25,0,0,0,0.75,0
"643","03","1 kPa","BAe2","04","Day 0","12","75/25","LamininOsteopontin","LNOPN",7.33333333333333,5.85946527708232,"3",0,0,0.75,0,0,0.25,0,0,0
"644","03","1 kPa","BAe2","05","Day 0","02","75/25","Collagen IVOsteopontin","C4OPN",90,16.0934769394311,"3",0,0.75,0,0,0,0.25,0,0,0
"645","03","1 kPa","BAe2","05","Day 0","03","50/50","Collagen IVOsteopontin","C4OPN",98.6666666666667,38.8501394248892,"3",0,0.5,0,0,0,0.5,0,0,0
"646","03","1 kPa","BAe2","05","Day 0","04","50/50","Hyaluronic AcidDecorin","HADN",2.33333333333333,1.52752523165195,"3",0,0,0,0.5,0,0,0,0,0.5
"647","03","1 kPa","BAe2","05","Day 0","05","50/50","Collagen IDecorin","C1DN",84.3333333333333,30.6648550189518,"3",0.5,0,0,0,0,0,0,0,0.5
"648","03","1 kPa","BAe2","05","Day 0","06","25/75","Collagen IFibronectin","C1FN",62,13,"3",0.25,0,0,0,0,0,0,0.75,0
"649","03","1 kPa","BAe2","05","Day 0","07","25/75","Collagen IVOsteopontin","C4OPN",62,17.5783958312469,"3",0,0.25,0,0,0,0.75,0,0,0
"650","03","1 kPa","BAe2","05","Day 0","08","25/75","Tenascin CHyaluronic Acid","TCHA",1.5,0.707106781186548,"3",0,0,0,0.75,0.25,0,0,0,0
"651","03","1 kPa","BAe2","05","Day 0","09","75/25","Collagen ILaminin","C1LN",92.6666666666667,39.5263625107767,"3",0.75,0,0.25,0,0,0,0,0,0
"652","03","1 kPa","BAe2","05","Day 0","10","75/25","Collagen IVHyaluronic Acid","C4HA",77.6666666666667,15.3731367434669,"3",0,0.75,0,0.25,0,0,0,0,0
"653","03","1 kPa","BAe2","05","Day 0","11","25/75","DecorinFibronectin","DNFN",17.6666666666667,14.3643076176102,"3",0,0,0,0,0,0,0,0.75,0.25
"654","03","1 kPa","BAe2","05","Day 0","12","25/75","Collagen IHyaluronic Acid","C1HA",81.3333333333333,33.291640592397,"3",0.25,0,0,0.75,0,0,0,0,0
"655","03","1 kPa","BAe2","06","Day 0","02","50/50","LamininHyaluronic Acid","LNHA",2.66666666666667,2.08166599946613,"3",0,0,0.5,0.5,0,0,0,0,0
"656","03","1 kPa","BAe2","06","Day 0","03","75/25","Collagen IOsteopontin","C1OPN",138.666666666667,68.8500786733997,"3",0.75,0,0,0,0,0.25,0,0,0
"657","03","1 kPa","BAe2","06","Day 0","04","75/25","Collagen IDecorin","C1DN",162.666666666667,32.6241219549789,"3",0.75,0,0,0,0,0,0,0,0.25
"658","03","1 kPa","BAe2","06","Day 0","05","100","Osteopontin","OPN",1.66666666666667,1.15470053837925,"3",0,0,0,0,0,1,0,0,0
"659","03","1 kPa","BAe2","06","Day 0","06","100","Collagen I","C1",155.666666666667,44.959240800233,"3",1,0,0,0,0,0,0,0,0
"660","03","1 kPa","BAe2","06","Day 0","07","50/50","Collagen ILaminin","C1LN",76.3333333333333,31.785741037977,"3",0.5,0,0.5,0,0,0,0,0,0
"661","03","1 kPa","BAe2","06","Day 0","08","100","Tenascin C","TC",3.5,2.12132034355964,"3",0,0,0,0,1,0,0,0,0
"662","03","1 kPa","BAe2","06","Day 0","09","50/50","Collagen ICollagen IV","C1C4",107.333333333333,26.0832002126528,"3",0.5,0.5,0,0,0,0,0,0,0
"663","03","1 kPa","BAe2","06","Day 0","10","25/75","Collagen IVLaminin","C4LN",130.333333333333,16.0727512683216,"3",0,0.25,0.75,0,0,0,0,0,0
"664","03","1 kPa","BAe2","06","Day 0","11","75/25","Collagen ICollagen IV","C1C4",117.333333333333,21.5019378971602,"3",0.75,0.25,0,0,0,0,0,0,0
"665","03","1 kPa","BAe2","06","Day 0","12","50/50","Tenascin CFibronectin","TCFN",3,NA,"3",0,0,0,0,0.5,0,0,0.5,0
"666","03","1 kPa","BAe2","07","Day 0","02","25/75","Collagen IDecorin","C1DN",77,14.7309198626562,"3",0.25,0,0,0,0,0,0,0,0.75
"667","03","1 kPa","BAe2","07","Day 0","03","75/25","Tenascin CDecorin","TCDN",1.5,0.707106781186548,"3",0,0,0,0,0.75,0,0,0,0.25
"668","03","1 kPa","BAe2","07","Day 0","04","25/75","Collagen IVTenascin C","C4TC",76.3333333333333,29.5691280448601,"3",0,0.25,0,0,0.75,0,0,0,0
"669","03","1 kPa","BAe2","07","Day 0","05","75/25","OsteopontinFibronectin","OPNFN",2.5,2.12132034355964,"3",0,0,0,0,0,0.75,0,0.25,0
"670","03","1 kPa","BAe2","07","Day 0","06","50/50","Collagen IVDecorin","C4DN",68.6666666666667,24.214320831552,"3",0,0.5,0,0,0,0,0,0,0.5
"671","03","1 kPa","BAe2","07","Day 0","07","100","Decorin","DN",1,NA,"3",0,0,0,0,0,0,0,0,1
"672","03","1 kPa","BAe2","07","Day 0","08","75/25","Collagen IVFibronectin","C4FN",67,13.7477270848675,"3",0,0.75,0,0,0,0,0.25,0,0
"673","03","1 kPa","BAe2","07","Day 0","09","50/50","OsteopontinDecorin","OPNDN",26,NA,"3",0,0,0,0,0,0.5,0,0,0.5
"674","03","1 kPa","BAe2","07","Day 0","10","25/75","Hyaluronic AcidDecorin","HADN",10,11.2694276695846,"3",0,0,0,0.25,0,0,0,0,0.75
"675","03","1 kPa","BAe2","07","Day 0","11","25/75","LamininDecorin","LNDN",6,1.4142135623731,"3",0,0,0.25,0,0,0,0,0,0.75
"676","03","1 kPa","BAe2","07","Day 0","12","75/25","Collagen IVLaminin","C4LN",75.3333333333333,32.0208265560609,"3",0,0.75,0.25,0,0,0,0,0,0
"677","03","1 kPa","BAe2","08","Day 0","02","50/50","LamininOsteopontin","LNOPN",1.33333333333333,0.577350269189626,"3",0,0,0.5,0,0,0.5,0,0,0
"678","03","1 kPa","BAe2","08","Day 0","03","25/75","LamininHyaluronic Acid","LNHA",2.33333333333333,0.577350269189626,"3",0,0,0.25,0.75,0,0,0,0,0
"679","03","1 kPa","BAe2","08","Day 0","04","75/25","Collagen IFibronectin","C1FN",109,78.5620773656094,"3",0.75,0,0,0,0,0,0,0.25,0
"680","03","1 kPa","BAe2","08","Day 0","05","50/50","LamininFibronectin","LNFN",18,7,"3",0,0,0.5,0,0,0,0,0.5,0
"681","03","1 kPa","BAe2","08","Day 0","07","25/75","Collagen IOsteopontin","C1OPN",21.3333333333333,21.1974841274462,"3",0.25,0,0,0,0,0.75,0,0,0
"682","03","1 kPa","BAe2","08","Day 0","08","25/75","OsteopontinDecorin","OPNDN",4,NA,"3",0,0,0,0,0,0.25,0,0,0.75
"683","03","1 kPa","BAe2","08","Day 0","09","50/50","Tenascin CDecorin","TCDN",3.33333333333333,2.51661147842358,"3",0,0,0,0,0.5,0,0,0,0.5
"684","03","1 kPa","BAe2","08","Day 0","10","25/75","Collagen IVDecorin","C4DN",21.6666666666667,10.0166528008778,"3",0,0.25,0,0,0,0,0,0,0.75
"685","03","1 kPa","BAe2","08","Day 0","11","100","Laminin","LN",67.6666666666667,20.5020324195757,"3",0,0,1,0,0,0,0,0,0
"686","03","1 kPa","BAe2","08","Day 0","12","100","Fibronectin","FN",42,NA,"3",0,0,0,0,0,0,0,1,0
"687","03","1 kPa","BAe2","09","Day 0","02","75/25","Tenascin CFibronectin","TCFN",4.66666666666667,6.35085296108588,"3",0,0,0,0,0.75,0,0,0.25,0
"688","03","1 kPa","BAe2","09","Day 0","03","75/25","LamininDecorin","LNDN",14,2.64575131106459,"3",0,0,0.75,0,0,0,0,0,0.25
"689","03","1 kPa","BAe2","09","Day 0","04","50/50","LamininDecorin","LNDN",5.33333333333333,6.65832811847939,"3",0,0,0.5,0,0,0,0,0,0.5
"690","03","1 kPa","BAe2","10","Day 0","02","25/75","Hyaluronic AcidOsteopontin","HAOPN",3,NA,"3",0,0,0,0.25,0,0.75,0,0,0
"691","03","1 kPa","BAe2","10","Day 0","03","75/25","Collagen IHyaluronic Acid","C1HA",127.333333333333,54.2248405560895,"3",0.75,0,0,0,0,0.25,0,0,0
"692","03","1 kPa","BAe2","10","Day 0","04","50/50","Collagen IOsteopontin","C1OPN",72,36.7559518989782,"3",0.5,0,0,0,0,0.5,0,0,0
"693","03","1 kPa","BAe2","11","Day 0","02","50/50","Collagen ITenascin C","C1TC",84.3333333333333,55.4737175005726,"3",0.5,0,0,0,0.5,0,0,0,0
"694","03","1 kPa","BAe2","11","Day 0","03","50/50","Collagen IVTenascin C","C4TC",67.3333333333333,34.6458270695524,"3",0,0.5,0,0,0.5,0,0,0,0
"695","03","1 kPa","BAe2","11","Day 0","04","25/75","LamininOsteopontin","LNOPN",3.66666666666667,2.08166599946613,"3",0,0,0.25,0,0,0.75,0,0,0
"696","03","1 kPa","BAe2","12","Day 0","03","50/50","Tenascin CHyaluronic Acid","TCHA",4,NA,"3",0,0,0,0.5,0.5,0,0,0,0
"697","03","1 kPa","BAe2","12","Day 0","04","50/50","Tenascin COsteopontin","TCOPN",29,NA,"3",0,0,0,0,0.5,0.5,0,0,0
"698","03","25 kPa","BAAe3","02","Day 0","02","25/75","OsteopontinDecorin","OPNDN",4.5,0.707106781186548,"1",0,0,0,0,0,0.25,0,0,0.75
"699","03","25 kPa","BAAe3","02","Day 0","03","50/50","Collagen ICollagen IV","C1C4",115.333333333333,76.5005446603705,"1",0.5,0.5,0,0,0,0,0,0,0
"700","03","25 kPa","BAAe3","02","Day 0","04","25/75","LamininOsteopontin","LNOPN",1.33333333333333,0.577350269189626,"1",0,0,0.25,0,0,0.75,0,0,0
"701","03","25 kPa","BAAe3","02","Day 0","05","75/25","Collagen IFibronectin","C1FN",54,27.2213151776324,"1",0.75,0,0,0,0,0,0,0.25,0
"702","03","25 kPa","BAAe3","02","Day 0","06","25/75","Collagen IFibronectin","C1FN",35.6666666666667,10.2143689640297,"1",0.25,0,0,0,0,0,0,0.75,0
"703","03","25 kPa","BAAe3","02","Day 0","07","25/75","Collagen IDecorin","C1DN",25.3333333333333,19.399312702602,"1",0.25,0,0,0,0,0,0,0,0.75
"704","03","25 kPa","BAAe3","02","Day 0","08","75/25","Hyaluronic AcidDecorin","HADN",1.5,0.707106781186548,"1",0,0,0,0.75,0,0,0,0,0.25
"705","03","25 kPa","BAAe3","02","Day 0","09","25/75","Collagen IVTenascin C","C4TC",81.3333333333333,36.4600237703342,"1",0,0.25,0,0,0.75,0,0,0,0
"706","03","25 kPa","BAAe3","02","Day 0","10","25/75","Collagen IVFibronectin","C4FN",64.3333333333333,38.5529938310027,"1",0,0.25,0,0,0,0,0.75,0,0
"707","03","25 kPa","BAAe3","02","Day 0","11","75/25","LamininGalectin 3","LNG3",4,3.46410161513775,"1",0,0,0.75,0,0,0,0.25,0,0
"708","03","25 kPa","BAAe3","02","Day 0","12","75/25","Collagen ITenascin C","C1TC",41,32.0780298646909,"1",0.75,0,0,0,0.25,0,0,0,0
"709","03","25 kPa","BAAe3","03","Day 0","02","100","Fibronectin","FN",2.5,0.707106781186548,"1",0,0,0,0,0,0,0,1,0
"710","03","25 kPa","BAAe3","03","Day 0","03","50/50","LamininFibronectin","LNFN",5,3.46410161513775,"1",0,0,0.5,0,0,0,0,0.5,0
"711","03","25 kPa","BAAe3","03","Day 0","04","25/75","Collagen IVLaminin","C4LN",102.333333333333,70.7130351019763,"1",0,0.25,0.75,0,0,0,0,0,0
"712","03","25 kPa","BAAe3","03","Day 0","05","50/50","Tenascin COsteopontin","TCOPN",2.33333333333333,2.3094010767585,"1",0,0,0,0,0.5,0.5,0,0,0
"713","03","25 kPa","BAAe3","03","Day 0","06","75/25","Collagen IVTenascin C","C4TC",123.666666666667,75.1620471603411,"1",0,0.75,0,0,0.25,0,0,0,0
"714","03","25 kPa","BAAe3","03","Day 0","07","50/50","Collagen IFibronectin","C1FN",46.6666666666667,37.6873099774093,"1",0.5,0,0,0,0,0,0,0.5,0
"715","03","25 kPa","BAAe3","03","Day 0","08","25/75","Galectin 3Fibronectin","G3FN",2.33333333333333,1.15470053837925,"1",0,0,0,0,0,0,0.25,0.75,0
"716","03","25 kPa","BAAe3","03","Day 0","09","25/75","Hyaluronic AcidGalectin 3","HAG3",2.66666666666667,2.08166599946613,"1",0,0,0,0.25,0,0,0.75,0,0
"717","03","25 kPa","BAAe3","03","Day 0","10","75/25","Collagen ICollagen IV","C1C4",113.666666666667,78.487790982632,"1",0.75,0.25,0,0,0,0,0,0,0
"718","03","25 kPa","BAAe3","03","Day 0","11","25/75","OsteopontinGalectin 3","OPNG3",22.6666666666667,18.0092568789868,"1",0,0,0,0,0,0.25,0.75,0,0
"719","03","25 kPa","BAAe3","03","Day 0","12","50/50","OsteopontinGalectin 3","OPNG3",31,16.6433169770932,"1",0,0,0,0,0,0.5,0.5,0,0
"720","03","25 kPa","BAAe3","04","Day 0","02","50/50","Collagen IVGalectin 3","C4G3",111.333333333333,55.770362499569,"1",0,0.5,0,0,0,0,0.5,0,0
"721","03","25 kPa","BAAe3","04","Day 0","03","75/25","Hyaluronic AcidGalectin 3","HAG3",3.33333333333333,2.51661147842358,"1",0,0,0,0.75,0,0,0.25,0,0
"722","03","25 kPa","BAAe3","04","Day 0","06","75/25","Tenascin CGalectin 3","TCG3",1,0,"1",0,0,0,0,0.75,0,0.25,0,0
"723","03","25 kPa","BAAe3","04","Day 0","07","50/50","Collagen IVTenascin C","C4TC",79.6666666666667,35.2325606979302,"1",0,0.5,0,0,0.5,0,0,0,0
"724","03","25 kPa","BAAe3","04","Day 0","08","75/25","Collagen IVHyaluronic Acid","C4HA",84,41.6173040933696,"1",0,0.75,0,0.25,0,0,0,0,0
"725","03","25 kPa","BAAe3","04","Day 0","09","50/50","Tenascin CHyaluronic Acid","TCHA",2.5,0.707106781186548,"1",0,0,0,0.5,0.5,0,0,0,0
"726","03","25 kPa","BAAe3","04","Day 0","10","75/25","Tenascin COsteopontin","TCOPN",4,4.24264068711928,"1",0,0,0,0,0.75,0.25,0,0,0
"727","03","25 kPa","BAAe3","04","Day 0","11","50/50","Tenascin CFibronectin","TCFN",3,1.4142135623731,"1",0,0,0,0,0.5,0,0,0.5,0
"728","03","25 kPa","BAAe3","04","Day 0","12","50/50","LamininHyaluronic Acid","LNHA",11,7.54983443527075,"1",0,0,0.5,0.5,0,0,0,0,0
"729","03","25 kPa","BAAe3","05","Day 0","02","75/25","Collagen IHyaluronic Acid","C1HA",76.6666666666667,15.1767365837763,"1",0.75,0,0,0,0,0.25,0,0,0
"730","03","25 kPa","BAAe3","05","Day 0","03","50/50","Collagen IVLaminin","C4LN",122.666666666667,41.0040648391514,"1",0,0.5,0.5,0,0,0,0,0,0
"731","03","25 kPa","BAAe3","05","Day 0","04","25/75","LamininDecorin","LNDN",4.33333333333333,4.93288286231625,"1",0,0,0.25,0,0,0,0,0,0.75
"732","03","25 kPa","BAAe3","05","Day 0","05","75/25","LamininOsteopontin","LNOPN",13.5,9.19238815542512,"1",0,0,0.75,0,0,0.25,0,0,0
"733","03","25 kPa","BAAe3","05","Day 0","06","25/75","Tenascin COsteopontin","TCOPN",11.3333333333333,16.1967074843418,"1",0,0,0,0,0.25,0.75,0,0,0
"734","03","25 kPa","BAAe3","05","Day 0","07","25/75","LamininFibronectin","LNFN",20,29.5127091267474,"1",0,0,0.25,0,0,0,0,0.75,0
"735","03","25 kPa","BAAe3","05","Day 0","08","25/75","Tenascin CGalectin 3","TCG3",2,1.73205080756888,"1",0,0,0,0,0.25,0,0.75,0,0
"736","03","25 kPa","BAAe3","05","Day 0","09","75/25","LamininHyaluronic Acid","LNHA",7.66666666666667,11.5470053837925,"1",0,0,0.75,0.25,0,0,0,0,0
"737","03","25 kPa","BAAe3","05","Day 0","11","75/25","Tenascin CFibronectin","TCFN",6,7.07106781186548,"1",0,0,0,0,0.75,0,0,0.25,0
"738","03","25 kPa","BAAe3","05","Day 0","12","50/50","Collagen IVHyaluronic Acid","C4HA",79.6666666666667,30.6159000085468,"1",0,0.5,0,0.5,0,0,0,0,0
"739","03","25 kPa","BAAe3","06","Day 0","02","25/75","Collagen IVHyaluronic Acid","C4HA",56.6666666666667,22.9419557434264,"1",0,0.25,0,0.75,0,0,0,0,0
"740","03","25 kPa","BAAe3","06","Day 0","03","50/50","LamininTenascin C","LNTC",42.5,30.4055915910215,"1",0,0,0.5,0,0.5,0,0,0,0
"741","03","25 kPa","BAAe3","06","Day 0","04","25/75","Tenascin CFibronectin","TCFN",2,NA,"1",0,0,0,0,0.25,0,0,0.75,0
"742","03","25 kPa","BAAe3","06","Day 0","05","25/75","Collagen IVGalectin 3","C4G3",91.6666666666667,45.544849690534,"1",0,0.25,0,0,0,0,0.75,0,0
"743","03","25 kPa","BAAe3","06","Day 0","06","50/50","Collagen ILaminin","C1LN",43,33.4514573673555,"1",0.5,0,0.5,0,0,0,0,0,0
"744","03","25 kPa","BAAe3","06","Day 0","07","100","Tenascin C","TC",1,0,"1",0,0,0,0,1,0,0,0,0
"745","03","25 kPa","BAAe3","06","Day 0","08","75/25","Collagen IDecorin","C1DN",56,29.0516780926679,"1",0.75,0,0,0,0,0,0,0,0.25
"746","03","25 kPa","BAAe3","06","Day 0","09","100","Collagen IV","C4",120.666666666667,57.7696575490398,"1",0,1,0,0,0,0,0,0,0
"747","03","25 kPa","BAAe3","06","Day 0","10","50/50","OsteopontinFibronectin","OPNFN",4,3,"1",0,0,0,0,0,0.5,0,0.5,0
"748","03","25 kPa","BAAe3","06","Day 0","11","25/75","Collagen IVDecorin","C4DN",38.3333333333333,12.5830573921179,"1",0,0.25,0,0,0,0,0,0,0.75
"749","03","25 kPa","BAAe3","06","Day 0","12","100","Osteopontin","OPN",14.5,13.4350288425444,"1",0,0,0,0,0,1,0,0,0
"750","03","25 kPa","BAAe3","07","Day 0","02","75/25","Tenascin CHyaluronic Acid","TCHA",17,16,"1",0,0,0,0.25,0.75,0,0,0,0
"751","03","25 kPa","BAAe3","07","Day 0","04","75/25","Collagen IVLaminin","C4LN",125.666666666667,84.5123265171024,"1",0,0.75,0.25,0,0,0,0,0,0
"752","03","25 kPa","BAAe3","07","Day 0","05","25/75","Collagen IGalectin 3","C1G3",20.6666666666667,16.9213868619961,"1",0.25,0,0,0,0,0,0.75,0,0
"753","03","25 kPa","BAAe3","07","Day 0","08","25/75","Collagen IVOsteopontin","C4OPN",38.3333333333333,19.5021366350801,"1",0,0.25,0,0,0,0.75,0,0,0
"754","03","25 kPa","BAAe3","07","Day 0","09","50/50","Tenascin CDecorin","TCDN",4,NA,"1",0,0,0,0,0.5,0,0,0,0.5
"755","03","25 kPa","BAAe3","07","Day 0","10","25/75","Hyaluronic AcidDecorin","HADN",9,6.92820323027551,"1",0,0,0,0.25,0,0,0,0,0.75
"756","03","25 kPa","BAAe3","07","Day 0","11","100","Laminin","LN",4,1.73205080756888,"1",0,0,1,0,0,0,0,0,0
"757","03","25 kPa","BAAe3","07","Day 0","12","25/75","Collagen IHyaluronic Acid","C1HA",14.6666666666667,12.0554275466834,"1",0.25,0,0,0.75,0,0,0,0,0
"758","03","25 kPa","BAAe3","08","Day 0","02","25/75","LamininTenascin C","LNTC",1,NA,"1",0,0,0.25,0,0.75,0,0,0,0
"759","03","25 kPa","BAAe3","08","Day 0","03","50/50","Tenascin CGalectin 3","TCG3",4,2.64575131106459,"1",0,0,0,0,0.5,0,0.5,0,0
"760","03","25 kPa","BAAe3","08","Day 0","06","50/50","Galectin 3Fibronectin","G3FN",1.5,0.707106781186548,"1",0,0,0,0,0,0,0.5,0.5,0
"761","03","25 kPa","BAAe3","08","Day 0","07","75/25","Galectin 3Fibronectin","G3FN",1,0,"1",0,0,0,0,0,0,0.75,0.25,0
"762","03","25 kPa","BAAe3","08","Day 0","08","100","Galectin 3","G3",4.33333333333333,4.16333199893227,"1",0,0,0,0,0,0,1,0,0
"763","03","25 kPa","BAAe3","08","Day 0","09","75/25","Collagen IOsteopontin","C1OPN",40,28.3548937575157,"1",0.75,0,0,0,0,0.25,0,0,0
"764","03","25 kPa","BAAe3","08","Day 0","10","100","Hyaluronic Acid","HA",10,4.24264068711928,"1",0,0,0,1,0,0,0,0,0
"765","03","25 kPa","BAAe3","08","Day 0","12","50/50","LamininGalectin 3","LNG3",2.66666666666667,1.52752523165195,"1",0,0,0.5,0,0,0,0.5,0,0
"766","03","25 kPa","BAAe3","09","Day 0","02","100","Decorin","DN",6.5,7.77817459305202,"1",0,0,0,0,0,0,0,0,1
"767","03","25 kPa","BAAe3","09","Day 0","03","75/25","OsteopontinGalectin 3","OPNG3",1.66666666666667,1.15470053837925,"1",0,0,0,0,0,0.75,0.25,0,0
"768","03","25 kPa","BAAe3","09","Day 0","04","25/75","Collagen ICollagen IV","C1C4",69.3333333333333,11.3724814061547,"1",0.25,0.75,0,0,0,0,0,0,0
"769","03","25 kPa","BAAe3","09","Day 0","05","50/50","OsteopontinDecorin","OPNDN",6.33333333333333,7.57187779440036,"1",0,0,0,0,0,0.5,0,0,0.5
"770","03","25 kPa","BAAe3","09","Day 0","06","75/25","Collagen IVFibronectin","C4FN",124,12.5299640861417,"1",0,0.75,0,0,0,0,0.25,0,0
"771","03","25 kPa","BAAe3","09","Day 0","07","75/25","LamininTenascin C","LNTC",2.33333333333333,1.15470053837925,"1",0,0,0.75,0,0.25,0,0,0,0
"772","03","25 kPa","BAAe3","09","Day 0","08","50/50","Hyaluronic AcidOsteopontin","HAOPN",4,NA,"1",0,0,0,0.5,0,0.5,0,0,0
"773","03","25 kPa","BAAe3","09","Day 0","09","25/75","OsteopontinFibronectin","OPNFN",4.33333333333333,5.77350269189626,"1",0,0,0,0,0,0.25,0,0.75,0
"774","03","25 kPa","BAAe3","09","Day 0","10","100","Collagen I","C1",57,47.9478883789474,"1",1,0,0,0,0,0,0,0,0
"775","03","25 kPa","BAAe3","09","Day 0","11","75/25","LamininFibronectin","LNFN",7.33333333333333,5.5075705472861,"1",0,0,0.75,0,0,0,0,0.25,0
"776","03","25 kPa","BAAe3","09","Day 0","12","50/50","Collagen ITenascin C","C1TC",23.6666666666667,17.0098010962308,"1",0.5,0,0,0,0.5,0,0,0,0
"777","03","25 kPa","BAAe3","10","Day 0","02","75/25","OsteopontinFibronectin","OPNFN",7.33333333333333,6.65832811847939,"1",0,0,0,0,0,0.75,0,0.25,0
"778","03","25 kPa","BAAe3","10","Day 0","03","50/50","LamininDecorin","LNDN",2,0,"1",0,0,0.5,0,0,0,0,0,0.5
"779","03","25 kPa","BAAe3","10","Day 0","04","50/50","Collagen IVFibronectin","C4FN",100.666666666667,33.5608899365516,"1",0,0.5,0,0,0,0,0.5,0,0
"780","03","25 kPa","BAAe3","10","Day 0","05","50/50","Collagen IGalectin 3","C1G3",78.3333333333333,35.0047615808669,"1",0.5,0,0,0,0,0,0.5,0,0
"781","03","25 kPa","BAAe3","10","Day 0","06","50/50","DecorinGalectin 3","DNG3",1,0,"1",0,0,0,0,0,0,0.5,0,0.5
"782","03","25 kPa","BAAe3","10","Day 0","07","75/25","DecorinGalectin 3","DNG3",3,3.46410161513775,"1",0,0,0,0,0,0,0.25,0,0.75
"783","03","25 kPa","BAAe3","10","Day 0","09","25/75","Hyaluronic AcidFibronectin","HAFN",4,3,"1",0,0,0,0.25,0,0,0,0.75,0
"784","03","25 kPa","BAAe3","10","Day 0","10","50/50","Collagen IHyaluronic Acid","C1HA",48,31.0966236109324,"1",0.5,0,0,0,0,0.5,0,0,0
"785","03","25 kPa","BAAe3","10","Day 0","11","75/25","Collagen ILaminin","C1LN",50,35.3411940941446,"1",0.75,0,0.25,0,0,0,0,0,0
"786","03","25 kPa","BAAe3","10","Day 0","12","75/25","Collagen IVDecorin","C4DN",97.3333333333333,22.5018517756502,"1",0,0.75,0,0,0,0,0,0,0.25
"787","03","25 kPa","BAAe3","11","Day 0","02","50/50","Collagen IOsteopontin","C1OPN",29,10,"1",0.5,0,0,0,0,0.5,0,0,0
"788","03","25 kPa","BAAe3","11","Day 0","03","50/50","Collagen IVOsteopontin","C4OPN",135.666666666667,51.5396287659635,"1",0,0.5,0,0,0,0.5,0,0,0
"789","03","25 kPa","BAAe3","11","Day 0","04","25/75","Collagen ITenascin C","C1TC",5.66666666666667,4.16333199893227,"1",0.25,0,0,0,0.75,0,0,0,0
"790","03","25 kPa","BAAe3","11","Day 0","05","75/25","Hyaluronic AcidOsteopontin","HAOPN",1,NA,"1",0,0,0,0.75,0,0.25,0,0,0
